id,lnw,exper,ged,postexp,black,hispanic,hgc,hgc.9,uerate,ue.7,ue.centert1,ue.mean,ue.person.cen,ue1
7090,1.491,0.300,0,0.000,1,0,10,1,18.50,11.505,0.600,13.33,5.177,17.91
7090,1.707,0.381,0,0.000,1,0,10,1,9.50,NA,-8.405,13.33,-3.828,17.91
7090,1.386,1.574,0,0.000,1,0,10,1,7.40,0.400,-10.505,13.33,-5.927,17.91
7109,1.840,0.612,1,0.612,0,0,9,0,11.50,4.500,0.000,9.60,1.900,11.50
7109,2.042,1.637,1,1.637,0,0,9,0,7.70,0.700,-3.800,9.60,-1.900,11.50
7110,1.596,0.320,0,0.000,0,0,7,-2,7.70,0.700,0.000,6.26,1.437,7.70
7110,1.349,0.460,0,0.000,0,0,7,-2,6.09,NA,-1.605,6.26,-0.168,7.70
7110,1.947,0.505,1,0.045,0,0,7,-2,4.99,-2.005,-2.705,6.26,-1.268,7.70
7112,1.714,0.729,0,0.000,0,0,10,1,7.70,0.700,0.000,6.18,1.524,7.70
7112,1.813,2.193,0,0.000,0,0,10,1,6.09,-0.905,NA,6.18,-0.081,7.70
7112,2.113,2.713,0,0.000,0,0,10,1,6.49,-0.505,-1.205,6.18,0.319,7.70
7112,2.899,3.293,0,0.000,0,0,10,1,4.99,-2.005,-2.705,6.18,-1.181,7.70
7112,2.015,3.473,0,0.000,0,0,10,1,5.59,-1.405,-2.105,6.18,-0.581,7.70
7113,0.975,0.040,0,0.000,1,0,9,0,11.50,4.500,0.000,7.96,3.537,11.50
7113,1.389,0.045,0,0.000,1,0,9,0,6.30,-0.705,NA,7.96,-1.668,11.50
7113,1.526,0.271,0,0.000,1,0,9,0,6.09,-0.905,-5.405,7.96,-1.868,11.50
7117,1.461,0.140,0,0.000,1,0,9,0,6.39,NA,0.000,6.39,0.000,6.39
7141,1.668,0.361,1,0.105,1,0,10,1,11.50,4.500,0.000,7.66,3.837,11.50
7141,1.034,1.453,1,1.197,1,0,10,1,6.49,-0.505,-5.005,7.66,-1.168,11.50
7141,1.289,1.661,1,1.405,1,0,10,1,4.99,-2.005,NA,7.66,-2.668,11.50
7142,4.229,0.189,1,0.189,1,0,9,0,7.30,0.300,0.000,7.30,0.000,7.30
7145,1.580,0.120,1,0.120,0,1,8,-1,5.58,NA,0.000,5.58,0.000,5.58
7145,1.693,1.015,1,1.015,0,1,8,-1,5.58,-1.421,0.000,5.58,0.000,5.58
7145,1.819,1.861,1,1.861,0,1,8,-1,5.58,-1.421,0.000,5.58,0.000,5.58
7145,1.742,2.727,1,2.727,0,1,8,-1,6.30,-0.705,0.716,5.58,0.716,5.58
7145,1.932,3.919,1,3.919,0,1,8,-1,7.00,0.000,1.421,5.58,1.421,5.58
7145,2.044,5.035,1,5.035,0,1,8,-1,6.30,-0.705,0.716,5.58,0.716,5.58
7145,1.997,5.795,1,5.795,0,1,8,-1,4.49,-2.505,-1.084,5.58,-1.084,5.58
7145,2.253,6.795,1,6.795,0,1,8,-1,4.20,-2.805,-1.384,5.58,-1.384,5.58
7145,2.263,7.583,1,7.583,0,1,8,-1,5.20,-1.805,NA,5.58,-0.384,5.58
7149,0.895,1.568,0,0.000,1,0,11,2,10.90,3.900,0.000,7.61,3.288,10.90
7149,1.166,2.131,0,0.000,1,0,11,2,11.90,4.900,1.000,7.61,4.288,10.90
7149,2.192,2.473,0,0.000,1,0,11,2,8.90,1.900,-2.000,7.61,1.288,10.90
7149,1.738,2.719,0,0.000,1,0,11,2,7.70,0.700,-3.200,7.61,0.088,10.90
7149,1.634,3.395,1,0.420,1,0,11,2,4.49,-2.505,-6.405,7.61,-3.117,10.90
7149,1.686,4.120,1,1.145,1,0,11,2,4.20,-2.805,-6.705,7.61,-3.417,10.90
7149,1.711,5.370,1,2.395,1,0,11,2,5.20,-1.805,-5.705,7.61,-2.417,10.90
7173,1.576,0.247,0,0.000,1,0,10,1,10.20,3.200,0.000,8.84,1.360,10.20
7173,1.956,0.542,0,0.000,1,0,10,1,12.60,5.600,2.400,8.84,3.760,10.20
7173,1.684,1.406,0,0.000,1,0,10,1,7.10,0.100,-3.100,8.84,-1.740,10.20
7173,1.749,1.466,0,0.000,1,0,10,1,7.00,0.000,-3.200,8.84,-1.840,10.20
7173,1.484,1.926,0,0.000,1,0,10,1,7.30,0.300,-2.900,8.84,-1.540,10.20
7188,1.596,0.220,0,0.000,1,0,8,-1,8.80,1.800,0.000,6.63,2.170,8.80
7188,1.558,1.540,1,1.320,1,0,8,-1,4.99,-2.005,-3.805,6.63,-1.635,8.80
7188,1.709,2.328,1,2.108,1,0,8,-1,6.09,-0.905,-2.705,6.63,-0.535,8.80
7195,1.491,1.103,1,0.780,1,0,10,1,11.40,4.400,0.000,7.70,3.701,11.40
7195,1.632,1.763,1,1.440,1,0,10,1,9.40,NA,-2.000,7.70,1.701,11.40
7195,1.418,2.303,1,1.980,1,0,10,1,8.00,1.000,-3.400,7.70,0.301,11.40
7195,1.788,3.630,1,3.307,1,0,10,1,7.10,0.100,-4.300,7.70,-0.599,11.40
7195,1.847,4.688,1,4.365,1,0,10,1,6.90,-0.100,-4.500,7.70,-0.799,11.40
7195,1.718,5.649,1,5.326,1,0,10,1,5.49,-1.505,-5.905,7.70,-2.204,11.40
7195,1.705,5.769,1,5.446,1,0,10,1,5.59,-1.405,-5.805,7.70,-2.104,11.40
7219,1.782,0.740,0,0.000,1,0,9,0,9.60,2.600,0.000,7.95,1.650,9.60
7219,1.892,1.721,0,0.000,1,0,9,0,7.95,0.950,-1.650,7.95,0.000,9.60
7219,1.728,2.721,0,0.000,1,0,9,0,7.95,0.950,-1.650,7.95,0.000,9.60
7219,2.001,3.778,0,0.000,1,0,9,0,7.10,0.100,-2.500,7.95,-0.850,9.60
7219,2.052,4.932,0,0.000,1,0,9,0,8.00,1.000,-1.600,7.95,0.050,9.60
7219,1.788,6.163,0,0.000,1,0,9,0,7.10,0.100,-2.500,7.95,-0.850,9.60
7227,1.786,0.245,0,0.000,1,0,11,2,11.40,4.400,0.000,8.30,3.101,11.40
7227,1.835,0.445,0,0.000,1,0,11,2,9.40,2.400,-2.000,8.30,1.101,11.40
7227,2.001,1.464,0,0.000,1,0,11,2,7.10,0.100,-4.300,8.30,-1.199,11.40
7227,1.972,1.674,0,0.000,1,0,11,2,8.00,1.000,NA,8.30,-0.299,11.40
7227,1.303,2.238,0,0.000,1,0,11,2,5.49,-1.505,-5.905,8.30,-2.804,11.40
7227,1.730,2.276,1,0.000,1,0,11,2,8.40,1.400,-3.000,8.30,0.101,11.40
7250,2.156,0.008,0,0.000,1,0,10,1,9.60,2.600,0.000,7.86,1.735,9.60
7250,3.213,0.014,0,0.000,1,0,10,1,11.40,4.400,1.800,7.86,3.535,9.60
7250,2.350,0.354,1,0.340,1,0,10,1,7.10,0.100,NA,7.86,-0.765,9.60
7250,1.962,0.474,1,0.460,1,0,10,1,6.90,-0.100,-2.700,7.86,-0.965,9.60
7250,1.630,1.512,1,1.498,1,0,10,1,5.49,-1.505,-4.105,7.86,-2.370,9.60
7250,2.263,3.566,1,3.552,1,0,10,1,6.70,NA,-2.905,7.86,-1.170,9.60
7257,1.618,0.212,0,0.000,1,0,9,0,5.59,-1.405,0.000,7.63,-2.037,5.59
7257,1.712,1.002,0,0.000,1,0,9,0,7.60,0.600,2.005,7.63,-0.032,5.59
7257,1.659,1.122,0,0.000,1,0,9,0,9.70,2.700,4.105,7.63,2.068,5.59
7277,1.525,0.365,0,0.000,1,0,9,0,7.80,0.800,0.000,7.20,0.602,7.80
7277,1.645,1.285,1,0.463,1,0,9,0,9.60,2.600,1.800,7.20,2.402,7.80
7277,1.290,1.940,1,1.118,1,0,9,0,7.20,0.198,-0.602,7.20,0.000,7.80
7277,1.455,1.953,1,1.130,1,0,9,0,7.20,0.198,-0.602,7.20,0.000,7.80
7277,1.596,2.953,1,2.130,1,0,9,0,7.40,0.400,-0.400,7.20,0.202,7.80
7277,1.684,4.068,1,3.245,1,0,9,0,7.30,0.300,-0.500,7.20,0.102,7.80
7277,1.387,5.088,1,4.265,1,0,9,0,7.40,0.400,-0.400,7.20,0.202,7.80
7277,1.970,6.168,1,5.345,1,0,9,0,6.30,-0.705,-1.505,7.20,-0.903,7.80
7277,1.997,6.938,1,6.115,1,0,9,0,5.89,-1.105,-1.905,7.20,-1.303,7.80
7277,1.792,7.388,1,6.565,1,0,9,0,5.89,-1.105,-1.905,7.20,-1.303,7.80
7309,1.569,1.030,0,0.000,0,0,9,0,9.90,2.900,0.000,6.52,3.379,9.90
7309,2.038,1.490,0,0.000,0,0,9,0,6.09,-0.905,-3.805,6.52,-0.426,9.90
7309,2.081,2.140,0,0.000,0,0,9,0,4.89,-2.105,-5.005,6.52,-1.626,9.90
7309,2.259,3.236,0,0.000,0,0,9,0,5.20,-1.805,-4.705,6.52,-1.326,9.90
7311,2.115,1.167,0,0.000,0,0,8,-1,8.60,1.600,0.000,8.60,0.000,8.60
7318,1.581,1.125,1,0.000,1,0,8,-1,6.09,-0.905,0.000,6.65,-0.551,6.09
7318,1.714,2.201,1,1.077,1,0,8,-1,9.80,2.800,3.705,6.65,3.154,6.09
7318,1.939,2.801,1,1.677,1,0,8,-1,11.50,4.500,5.405,6.65,4.854,6.09
7318,1.318,3.061,1,1.937,1,0,8,-1,5.49,-1.505,-0.600,6.65,-1.151,6.09
7318,1.931,4.141,1,3.017,1,0,8,-1,5.09,-1.905,-1.000,6.65,-1.551,6.09
7318,1.755,5.372,1,4.248,1,0,8,-1,4.89,NA,-1.200,6.65,-1.751,6.09
7318,1.609,6.022,1,4.898,1,0,8,-1,4.80,-2.205,-1.300,6.65,-1.851,6.09
7318,1.464,7.003,1,5.878,1,0,8,-1,5.49,-1.505,-0.600,6.65,-1.151,6.09
7349,1.307,2.665,0,0.000,0,0,7,-2,10.60,3.600,0.000,8.06,2.535,10.60
7349,1.260,3.781,0,0.000,0,0,7,-2,7.30,0.300,-3.300,8.06,-0.765,10.60
7349,1.335,4.693,0,0.000,0,0,7,-2,6.30,NA,-4.305,8.06,-1.770,10.60
7354,1.652,0.154,0,0.000,0,0,8,-1,6.09,-0.905,0.000,8.98,-2.887,6.09
7354,1.580,1.562,0,0.000,0,0,8,-1,10.40,3.400,4.305,8.98,1.418,6.09
7354,1.084,2.066,0,0.000,0,0,8,-1,13.20,6.200,NA,8.98,4.218,6.09
7354,1.641,3.944,0,0.000,0,0,8,-1,10.60,3.600,4.505,8.98,1.618,6.09
7354,1.437,4.826,0,0.000,0,0,8,-1,7.30,NA,1.205,8.98,-1.682,6.09
7354,1.613,5.903,0,0.000,0,0,8,-1,6.30,-0.705,0.200,8.98,-2.687,6.09
7363,1.423,0.360,0,0.000,0,0,8,-1,15.60,8.600,0.000,12.77,2.833,15.60
7363,0.765,0.460,0,0.000,0,0,8,-1,12.10,5.100,NA,12.77,-0.667,15.60
7363,1.890,0.955,0,0.000,0,0,8,-1,10.60,3.600,-5.000,12.77,-2.167,15.60
7373,1.843,0.173,0,0.000,1,0,9,0,3.99,-3.005,0.000,6.24,-2.240,3.99
7373,1.376,1.192,0,0.000,1,0,9,0,4.59,-2.405,0.600,6.24,-1.640,3.99
7373,1.890,2.032,0,0.000,1,0,9,0,6.90,-0.100,2.905,6.24,0.665,3.99
7373,1.576,3.002,0,0.000,1,0,9,0,9.80,2.800,5.805,6.24,3.565,3.99
7373,1.691,3.462,0,0.000,1,0,9,0,11.10,4.100,7.105,6.24,4.865,3.99
7373,1.573,4.430,0,0.000,1,0,9,0,6.30,NA,2.300,6.24,0.060,3.99
7373,1.807,5.322,0,0.000,1,0,9,0,6.49,-0.505,2.500,6.24,0.260,3.99
7373,1.601,6.582,0,0.000,1,0,9,0,5.70,-1.305,1.700,6.24,-0.540,3.99
7373,1.683,7.532,0,0.000,1,0,9,0,7.90,0.900,3.905,6.24,1.665,3.99
7373,1.484,8.686,0,0.000,1,0,9,0,5.80,-1.205,1.800,6.24,-0.440,3.99
7373,1.555,8.826,0,0.000,1,0,9,0,3.30,-3.705,-0.700,6.24,-2.940,3.99
7373,1.609,9.086,0,0.000,1,0,9,0,3.69,-3.305,-0.300,6.24,-2.540,3.99
7373,1.709,9.706,0,0.000,1,0,9,0,5.49,-1.505,1.500,6.24,-0.740,3.99
7406,1.596,1.373,1,1.173,0,0,8,-1,4.49,-2.505,0.000,4.49,0.000,4.49
7406,1.845,2.873,1,2.673,0,0,8,-1,4.80,-2.205,0.300,4.49,0.300,4.49
7406,2.008,4.162,1,3.962,0,0,8,-1,4.39,-2.605,-0.100,4.49,-0.100,4.49
7406,2.130,4.589,1,4.389,0,0,8,-1,4.39,-2.605,-0.100,4.49,-0.100,4.49
7406,1.792,5.570,1,5.370,0,0,8,-1,4.39,-2.605,-0.100,4.49,-0.100,4.49
7425,1.459,0.885,0,0.000,0,0,10,1,6.30,-0.705,0.000,6.02,0.279,6.30
7425,2.028,1.865,0,0.000,0,0,10,1,7.90,0.900,1.605,6.02,1.884,6.30
7425,2.118,3.846,0,0.000,0,0,10,1,4.89,-2.105,-1.400,6.02,-1.121,6.30
7425,2.130,7.168,0,0.000,0,0,10,1,4.99,-2.005,-1.300,6.02,-1.021,6.30
7425,2.526,8.168,0,0.000,0,0,10,1,5.99,-1.005,-0.300,6.02,-0.021,6.30
7431,1.576,0.763,1,0.763,0,0,8,-1,7.40,0.400,0.000,5.41,1.991,7.40
7431,1.668,1.663,1,1.663,0,0,8,-1,7.50,0.500,0.100,5.41,2.091,7.40
7431,1.750,2.641,1,2.641,0,0,8,-1,4.89,-2.105,-2.505,5.41,-0.514,7.40
7431,1.959,3.601,1,3.601,0,0,8,-1,5.09,-1.905,-2.305,5.41,-0.314,7.40
7431,2.012,4.716,1,4.716,0,0,8,-1,4.80,-2.205,-2.605,5.41,-0.614,7.40
7431,2.012,5.870,1,5.870,0,0,8,-1,4.80,-2.205,-2.605,5.41,-0.614,7.40
7431,2.245,8.139,1,8.139,0,0,8,-1,4.39,-2.605,-3.005,5.41,-1.014,7.40
7431,2.140,9.158,1,9.158,0,0,8,-1,4.39,-2.605,-3.005,5.41,-1.014,7.40
7434,1.586,0.200,0,0.000,1,0,10,1,6.30,-0.705,0.000,5.40,0.899,6.30
7434,1.422,1.162,0,0.000,1,0,10,1,7.40,0.400,1.105,5.40,2.004,6.30
7434,1.485,1.312,0,0.000,1,0,10,1,7.50,0.500,1.205,5.40,2.104,6.30
7434,1.856,1.424,0,0.000,1,0,10,1,4.89,-2.105,-1.400,5.40,-0.501,6.30
7434,1.914,2.239,0,0.000,1,0,10,1,5.09,-1.905,-1.200,5.40,-0.301,6.30
7434,2.259,3.335,0,0.000,1,0,10,1,4.80,-2.205,-1.500,5.40,-0.601,6.30
7434,1.462,3.415,0,0.000,1,0,10,1,4.80,-2.205,-1.500,5.40,-0.601,6.30
7434,1.707,3.625,0,0.000,1,0,10,1,4.39,-2.605,-1.900,5.40,-1.001,6.30
7434,1.883,4.644,0,0.000,1,0,10,1,4.39,-2.605,-1.900,5.40,-1.001,6.30
7434,1.833,5.124,1,0.000,1,0,10,1,4.39,-2.605,-1.900,5.40,-1.001,6.30
7444,1.645,0.698,1,0.518,1,0,10,1,7.40,0.400,0.000,5.40,2.004,7.40
7444,1.987,1.278,1,1.098,1,0,10,1,7.50,0.500,0.100,5.40,2.104,7.40
7444,1.390,2.354,1,2.174,1,0,10,1,4.89,-2.105,NA,5.40,-0.501,7.40
7444,1.418,3.451,1,3.271,1,0,10,1,5.09,NA,-2.305,5.40,-0.301,7.40
7444,1.650,4.508,1,4.328,1,0,10,1,4.80,-2.205,-2.605,5.40,-0.601,7.40
7444,1.587,5.662,1,5.482,1,0,10,1,4.80,-2.205,-2.605,5.40,-0.601,7.40
7444,1.856,6.854,1,6.674,1,0,10,1,4.39,-2.605,-3.005,5.40,-1.001,7.40
7444,1.630,7.835,1,7.655,1,0,10,1,4.39,-2.605,NA,5.40,-1.001,7.40
7444,1.558,8.895,1,8.715,1,0,10,1,4.39,NA,-3.005,5.40,-1.001,7.40
7444,1.752,9.455,1,9.275,1,0,10,1,6.30,-0.705,-1.105,5.40,0.899,7.40
7456,1.885,0.305,0,0.000,1,0,7,-2,5.39,-1.605,0.000,5.41,-0.013,5.39
7456,1.845,2.048,0,0.000,1,0,7,-2,7.10,0.100,1.705,5.41,1.692,5.39
7456,1.635,3.009,0,0.000,1,0,7,-2,6.39,-0.605,1.000,5.41,0.987,5.39
7456,1.455,3.705,0,0.000,1,0,7,-2,4.70,NA,-0.700,5.41,-0.713,5.39
7456,1.596,4.667,0,0.000,1,0,7,-2,4.99,-2.005,-0.400,5.41,-0.413,5.39
7456,1.789,5.517,0,0.000,1,0,7,-2,5.09,-1.905,-0.300,5.41,-0.313,5.39
7456,1.749,6.900,0,0.000,1,0,7,-2,4.89,-2.105,-0.500,5.41,-0.513,5.39
7456,1.351,7.900,0,0.000,1,0,7,-2,4.70,-2.305,-0.700,5.41,-0.713,5.39
7457,1.668,0.962,0,0.000,1,0,6,-3,6.39,-0.605,0.000,5.08,1.314,6.39
7457,2.074,1.877,0,0.000,1,0,6,-3,4.70,-2.305,-1.700,5.08,-0.386,6.39
7457,1.932,3.377,0,0.000,1,0,6,-3,4.89,-2.105,-1.500,5.08,-0.186,6.39
7457,2.044,4.257,0,0.000,1,0,6,-3,4.30,-2.705,-2.100,5.08,-0.786,6.39
7457,2.130,5.295,0,0.000,1,0,6,-3,4.70,-2.305,-1.700,5.08,-0.386,6.39
7457,2.251,6.391,0,0.000,1,0,6,-3,4.20,NA,-2.200,5.08,-0.886,6.39
7457,1.407,7.276,0,0.000,1,0,6,-3,6.39,-0.605,0.000,5.08,1.314,6.39
7461,1.630,0.852,0,0.000,1,0,8,-1,5.39,-1.605,0.000,5.40,-0.001,5.39
7461,1.445,0.932,0,0.000,1,0,8,-1,7.10,0.100,1.705,5.40,1.704,5.39
7461,1.892,1.112,0,0.000,1,0,8,-1,6.39,-0.605,1.000,5.40,0.999,5.39
7461,1.345,1.192,0,0.000,1,0,8,-1,5.80,-1.205,0.400,5.40,0.399,5.39
7461,1.596,1.472,0,0.000,1,0,8,-1,5.40,-1.604,0.001,5.40,0.000,5.39
7461,2.259,2.664,0,0.000,1,0,8,-1,3.60,-3.405,-1.800,5.40,-1.801,5.39
7461,1.932,4.030,0,0.000,1,0,8,-1,4.89,-2.105,-0.500,5.40,-0.501,5.39
7461,1.890,5.087,0,0.000,1,0,8,-1,4.30,-2.705,-1.100,5.40,-1.101,5.39
7461,1.842,5.787,0,0.000,1,0,8,-1,4.70,-2.305,-0.700,5.40,-0.701,5.39
7461,1.752,6.459,0,0.000,1,0,8,-1,6.39,-0.605,1.000,5.40,0.999,5.39
7519,1.658,0.540,0,0.000,1,0,9,0,7.10,0.100,0.000,5.34,1.760,7.10
7519,1.420,0.800,0,0.000,1,0,9,0,6.39,-0.605,-0.705,5.34,1.055,7.10
7519,1.573,2.405,0,0.000,1,0,9,0,4.99,-2.005,-2.105,5.34,-0.345,7.10
7519,1.929,3.232,0,0.000,1,0,9,0,5.09,-1.905,-2.005,5.34,-0.245,7.10
7519,2.049,4.636,0,0.000,1,0,9,0,4.89,-2.105,-2.205,5.34,-0.445,7.10
7519,2.058,5.655,0,0.000,1,0,9,0,4.30,-2.705,-2.805,5.34,-1.045,7.10
7519,2.079,6.540,0,0.000,1,0,9,0,4.70,-2.305,-2.405,5.34,-0.645,7.10
7519,1.872,6.980,0,0.000,1,0,9,0,4.20,-2.805,-2.905,5.34,-1.145,7.10
7519,1.832,7.961,0,0.000,1,0,9,0,6.39,-0.605,-0.705,5.34,1.055,7.10
7534,1.491,0.100,0,0.000,0,1,6,-3,8.30,1.300,0.000,5.26,3.038,8.30
7534,2.118,1.158,0,0.000,0,1,6,-3,4.59,-2.405,-3.705,5.26,-0.667,8.30
7534,1.714,1.946,0,0.000,0,1,6,-3,4.99,-2.005,NA,5.26,-0.267,8.30
7534,2.259,3.004,0,0.000,0,1,6,-3,5.20,-1.805,-3.105,5.26,-0.067,8.30
7534,3.541,4.054,0,0.000,0,1,6,-3,4.99,-2.005,-3.305,5.26,-0.267,8.30
7534,3.094,4.804,0,0.000,0,1,6,-3,4.49,-2.505,-3.805,5.26,-0.767,8.30
7534,2.576,5.284,0,0.000,0,1,6,-3,4.20,-2.805,-4.105,5.26,-1.067,8.30
7534,2.996,5.704,0,0.000,0,1,6,-3,4.39,-2.605,NA,5.26,-0.867,8.30
7534,2.061,6.234,0,0.000,0,1,6,-3,6.20,-0.805,-2.105,5.26,0.933,8.30
7547,1.846,0.325,1,0.325,1,0,10,1,4.59,-2.405,0.000,5.63,-1.031,4.59
7547,2.537,1.205,1,1.205,1,0,10,1,5.99,-1.005,1.400,5.63,0.369,4.59
7547,1.532,1.894,1,1.894,1,0,10,1,7.50,0.500,2.905,5.63,1.874,4.59
7547,1.543,2.932,1,2.932,1,0,10,1,8.30,1.300,NA,5.63,2.674,4.59
7547,1.562,3.510,1,3.510,1,0,10,1,4.59,-2.405,0.000,5.63,-1.031,4.59
7547,1.596,4.398,1,4.398,1,0,10,1,4.99,-2.005,0.400,5.63,-0.631,4.59
7547,1.566,4.536,1,4.536,1,0,10,1,5.20,-1.805,0.600,5.63,-0.431,4.59
7547,1.803,6.036,1,6.036,1,0,10,1,4.49,-2.505,-0.100,5.63,-1.131,4.59
7547,2.251,7.536,1,7.536,1,0,10,1,4.39,-2.605,-0.200,5.63,-1.231,4.59
7547,2.212,7.956,1,7.956,1,0,10,1,6.20,NA,1.600,5.63,0.569,4.59
7549,1.376,0.180,0,0.000,1,0,8,-1,4.59,-2.405,0.000,5.45,-0.859,4.59
7549,1.763,0.685,0,0.000,1,0,8,-1,5.99,-1.005,1.400,5.45,0.541,4.59
7549,1.547,1.666,0,0.000,1,0,8,-1,7.50,0.500,2.905,5.45,2.046,4.59
7549,1.668,2.800,0,0.000,1,0,8,-1,8.30,1.300,NA,5.45,2.846,4.59
7549,1.693,3.620,0,0.000,1,0,8,-1,4.59,NA,0.000,5.45,-0.859,4.59
7549,1.736,4.678,0,0.000,1,0,8,-1,4.99,-2.005,0.400,5.45,-0.459,4.59
7549,2.357,5.717,0,0.000,1,0,8,-1,5.20,-1.805,0.600,5.45,-0.259,4.59
7549,2.153,7.024,0,0.000,1,0,8,-1,4.99,-2.005,0.400,5.45,-0.459,4.59
7549,2.177,8.140,0,0.000,1,0,8,-1,4.49,-2.505,-0.100,5.45,-0.959,4.59
7549,2.167,9.043,0,0.000,1,0,8,-1,4.20,NA,-0.400,5.45,-1.259,4.59
7549,2.146,10.159,0,0.000,1,0,8,-1,4.39,-2.605,-0.200,5.45,-1.059,4.59
7549,2.157,11.043,0,0.000,1,0,8,-1,6.20,-0.805,1.600,5.45,0.741,4.59
7557,1.788,1.038,0,0.000,0,1,11,2,5.99,-1.005,0.000,5.59,0.409,5.99
7557,1.763,2.038,1,0.000,0,1,11,2,7.50,0.500,1.505,5.59,1.914,5.99
7557,2.074,3.019,1,0.981,0,1,11,2,8.30,1.300,2.305,5.59,2.714,5.99
7557,1.794,4.038,1,2.000,0,1,11,2,4.59,-2.405,-1.400,5.59,-0.991,5.99
7557,1.819,5.000,1,2.962,0,1,11,2,4.99,-2.005,-1.000,5.59,-0.591,5.99
7557,1.838,6.038,1,4.000,0,1,11,2,5.20,-1.805,-0.800,5.59,-0.391,5.99
7557,2.267,7.173,1,5.135,0,1,11,2,4.49,-2.505,-1.500,5.59,-1.091,5.99
7557,2.493,8.077,1,6.038,0,1,11,2,4.20,NA,-1.800,5.59,-1.391,5.99
7557,2.549,9.500,1,7.462,0,1,11,2,4.39,-2.605,-1.600,5.59,-1.191,5.99
7557,2.592,10.308,1,8.269,0,1,11,2,6.20,-0.805,0.200,5.59,0.609,5.99
7559,1.540,0.591,0,0.000,0,1,7,-2,6.70,-0.305,0.000,7.86,-1.160,6.70
7559,1.576,0.715,0,0.000,0,1,7,-2,11.00,4.000,4.305,7.86,3.145,6.70
7559,1.439,1.456,0,0.000,0,1,7,-2,9.80,2.800,3.105,7.86,1.945,6.70
7559,1.455,2.054,0,0.000,0,1,7,-2,6.49,-0.505,-0.200,7.86,-1.360,6.70
7559,1.700,2.661,0,0.000,0,1,7,-2,7.60,0.600,0.905,7.86,-0.255,6.70
7559,1.593,3.596,0,0.000,0,1,7,-2,7.00,0.000,0.305,7.86,-0.855,6.70
7559,1.601,4.784,0,0.000,0,1,7,-2,7.86,0.855,1.160,7.86,0.000,6.70
7559,2.413,6.284,0,0.000,0,1,7,-2,6.39,-0.605,-0.300,7.86,-1.460,6.70
7567,1.412,0.795,1,0.795,1,0,8,-1,7.60,0.600,0.000,7.30,0.300,7.60
7567,1.096,1.910,1,1.910,1,0,8,-1,7.00,0.000,-0.600,7.30,-0.300,7.60
7572,1.749,0.696,1,0.336,0,1,8,-1,5.89,-1.105,0.000,6.25,-0.351,5.89
7572,2.911,0.837,1,0.477,0,1,8,-1,5.09,-1.905,-0.800,6.25,-1.151,5.89
7572,2.015,1.677,1,1.317,0,1,8,-1,5.49,-1.505,-0.400,6.25,-0.751,5.89
7572,1.282,1.737,1,1.377,0,1,8,-1,8.50,1.500,2.605,6.25,2.254,5.89
7589,1.629,1.008,0,0.000,0,1,10,1,4.89,-2.105,0.000,7.16,-2.266,4.89
7589,1.824,1.950,0,0.000,0,1,10,1,6.70,-0.305,1.800,7.16,-0.466,4.89
7589,1.669,2.912,0,0.000,0,1,10,1,11.00,4.000,6.105,7.16,3.839,4.89
7589,1.748,3.835,0,0.000,0,1,10,1,9.80,2.800,4.905,7.16,2.639,4.89
7589,1.750,4.580,0,0.000,0,1,10,1,6.49,-0.505,1.600,7.16,-0.666,4.89
7589,1.768,5.020,0,0.000,0,1,10,1,7.60,0.600,2.705,7.16,0.439,4.89
7589,2.259,6.097,0,0.000,0,1,10,1,7.00,0.000,NA,7.16,-0.161,4.89
7589,2.086,7.597,0,0.000,0,1,10,1,5.89,-1.105,1.000,7.16,-1.266,4.89
7589,2.208,8.674,0,0.000,0,1,10,1,5.09,-1.905,0.200,7.16,-2.066,4.89
7589,2.248,9.354,0,0.000,0,1,10,1,5.80,-1.205,0.900,7.16,-1.366,4.89
7589,2.040,10.374,0,0.000,0,1,10,1,8.50,1.500,3.605,7.16,1.339,4.89
7594,1.803,0.705,0,0.000,0,1,10,1,11.00,4.000,NA,7.27,3.733,11.00
7594,1.815,1.705,1,0.000,0,1,10,1,9.80,2.800,-1.200,7.27,2.533,11.00
7594,1.804,2.667,1,0.962,0,1,10,1,6.49,-0.505,-4.505,7.27,-0.772,11.00
7594,1.778,3.782,1,2.077,0,1,10,1,7.60,0.600,-3.400,7.27,0.333,11.00
7594,1.789,4.754,1,3.049,0,1,10,1,7.00,0.000,-4.000,7.27,-0.268,11.00
7594,1.798,5.889,1,4.184,0,1,10,1,5.89,-1.105,NA,7.27,-1.372,11.00
7594,1.747,7.042,1,5.337,0,1,10,1,5.09,-1.905,-5.905,7.27,-2.172,11.00
7594,1.909,8.119,1,6.414,0,1,10,1,5.80,-1.205,-5.205,7.27,-1.472,11.00
7594,2.079,9.023,1,7.318,0,1,10,1,5.49,-1.505,-5.505,7.27,-1.773,11.00
7594,1.529,9.863,1,8.158,0,1,10,1,8.50,1.500,-2.500,7.27,1.232,11.00
7641,1.248,0.516,1,0.516,1,0,11,2,6.59,-0.405,0.000,7.94,-1.349,6.59
7641,1.788,0.916,1,0.916,1,0,11,2,5.70,NA,-0.900,7.94,-2.249,6.59
7641,1.645,1.256,1,1.256,1,0,11,2,8.60,1.600,2.005,7.94,0.656,6.59
7641,1.729,2.256,1,2.256,1,0,11,2,10.40,3.400,3.805,7.94,2.456,6.59
